State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Rohtak,Meham,Grapes,Other,Medium,01/05/2024,5000,6000,5500
Haryana,Rohtak,Meham,Onion,Other,FAQ,01/05/2024,1500,1500,1500
Haryana,Sirsa,Sirsa,Potato,Other,FAQ,01/05/2024,800,1400,1300
Haryana,Sonipat,Ganaur,Banana,"Banana - Ripe",Medium,01/05/2024,2000,2500,2200
Haryana,Sonipat,Ganaur,Cucumbar(Kheera),Cucumbar,FAQ,01/05/2024,800,1000,1000
Haryana,Sonipat,Ganaur,"Green Chilli","Green Chilly",FAQ,01/05/2024,3000,4000,3500
Haryana,Sonipat,Gohana,"Green Chilli",Other,FAQ,01/05/2024,3000,5000,4000
Haryana,Sonipat,Gohana,"Mousambi(Sweet Lime)",Other,Large,01/05/2024,3000,4000,3500
Haryana,Sonipat,Gohana,Potato,Other,FAQ,01/05/2024,800,1600,1500
Haryana,"Yamuna Nagar",Chhachrauli,"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,4000,4000,4000
Haryana,"Yamuna Nagar",Chhachrauli,Onion,Onion,FAQ,01/05/2024,1900,2500,1900
Haryana,"Yamuna Nagar",Chhachrauli,Tomato,Tomato,FAQ,01/05/2024,2500,4000,2500
Haryana,"Yamuna Nagar",Sadhaura,Cauliflower,Cauliflower,FAQ,01/05/2024,1000,1400,1200
Haryana,"Yamuna Nagar",Sadhaura,Onion,Onion,FAQ,01/05/2024,1800,2000,1900
Haryana,"Yamuna Nagar",Sadhaura,"Sponge gourd",Other,FAQ,01/05/2024,2000,2000,2000
"Himachal Pradesh",Bilaspur,Bilaspur,Tomato,Local,FAQ,01/05/2024,2300,3500,3000
"Himachal Pradesh",Chamba,Chamba,Banana,Other,Medium,01/05/2024,4500,5000,4750
"Himachal Pradesh",Chamba,Chamba,Brinjal,Other,FAQ,01/05/2024,2000,2500,2250
"Himachal Pradesh",Chamba,Chamba,Cabbage,Other,FAQ,01/05/2024,1800,2000,1900
"Himachal Pradesh",Chamba,Chamba,Cauliflower,Other,FAQ,01/05/2024,2500,3000,2750
"Himachal Pradesh",Chamba,Chamba,Grapes,Other,Medium,01/05/2024,8000,9000,8500
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Banana,Other,Medium,01/05/2024,2600,3000,2800
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Brinjal,Other,FAQ,01/05/2024,2500,2600,2550
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Capsicum,Other,FAQ,01/05/2024,1300,1600,1450
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Carrot,Other,FAQ,01/05/2024,3000,3000,3000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Coriander(Leaves),Other,FAQ,01/05/2024,7000,8000,7500
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Mango,Totapuri,Medium,01/05/2024,6000,6500,6250
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Raddish,Other,FAQ,01/05/2024,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra,"Green Chilli",Other,FAQ,01/05/2024,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra,Guava,Other,Medium,01/05/2024,6000,7000,6800
"Himachal Pradesh",Kangra,Kangra,Mango,Other,Medium,01/05/2024,5000,7000,6000
"Himachal Pradesh",Kangra,Kangra,Onion,Other,FAQ,01/05/2024,2400,2500,2500
"Himachal Pradesh",Kangra,Kangra,Pineapple,Other,Medium,01/05/2024,4000,4500,4400
"Himachal Pradesh",Kangra,Kangra,Pomegranate,Other,Medium,01/05/2024,10000,12000,11000
"Himachal Pradesh",Kangra,Kangra,Potato,Other,FAQ,01/05/2024,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra,Spinach,Other,FAQ,01/05/2024,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra,"Water Melon","Water Melon",Medium,01/05/2024,1500,2000,1700
"Himachal Pradesh",Kangra,Kangra(Baijnath),Capsicum,Capsicum,FAQ,01/05/2024,1400,1500,1500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Carrot,Carrot,FAQ,01/05/2024,1800,2000,1800
"Himachal Pradesh",Kangra,Kangra(Baijnath),Coriander(Leaves),Coriander,FAQ,01/05/2024,5000,5500,5500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Mango,Safeda,Medium,01/05/2024,7000,7500,7000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Tinda,Other,FAQ,01/05/2024,5000,5000,5000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Tomato,Tomato,FAQ,01/05/2024,2500,3200,3000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,01/05/2024,4200,4800,4600
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bottle gourd","Bottle Gourd",FAQ,01/05/2024,1400,1800,1650
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Grapes,Annabesahai,Medium,01/05/2024,8500,9500,9250
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Orange,Medium,Medium,01/05/2024,12500,13500,13200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Peas Wet","Peas Wet",FAQ,01/05/2024,5800,6200,6050
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Pomegranate,Other,Medium,01/05/2024,10000,11500,11000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Tinda,Other,FAQ,01/05/2024,5000,6000,5750
"Himachal Pradesh",Kangra,Kangra(Jassour),Cabbage,Other,FAQ,01/05/2024,800,1000,900
"Himachal Pradesh",Kangra,Kangra(Jassour),Cauliflower,Other,FAQ,01/05/2024,1500,2000,1750
"Himachal Pradesh",Kangra,Kangra(Jassour),Coriander(Leaves),Other,FAQ,01/05/2024,2000,3000,2500
"Himachal Pradesh",Kangra,Kangra(Jassour),Cucumbar(Kheera),Other,FAQ,01/05/2024,800,1000,900
"Himachal Pradesh",Kangra,Kangra(Jassour),Garlic,Other,FAQ,01/05/2024,10000,12000,11000
"Himachal Pradesh",Kangra,Kangra(Jassour),Ginger(Green),Other,FAQ,01/05/2024,15000,17000,16000
"Himachal Pradesh",Kangra,Kangra(Jassour),Lemon,Other,FAQ,01/05/2024,10000,12000,11000
"Himachal Pradesh",Kangra,Kangra(Jassour),"Mousambi(Sweet Lime)",Other,Medium,01/05/2024,5000,6000,5500
"Himachal Pradesh",Kangra,Kangra(Jassour),Pumpkin,Other,FAQ,01/05/2024,1200,1500,1350
"Himachal Pradesh",Kangra,Kangra(Jassour),Spinach,Other,FAQ,01/05/2024,2000,3000,2500
"Himachal Pradesh",Kangra,Kangra(Jassour),Tomato,Other,FAQ,01/05/2024,3000,3500,3250
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pineapple,Other,Medium,01/05/2024,4000,4500,4200
"Himachal Pradesh",Kangra,Palampur,Beetroot,Beetroot,FAQ,01/05/2024,3000,4000,3600
"Himachal Pradesh",Kangra,Palampur,"Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,4500,5000,4800
"Himachal Pradesh",Kangra,Palampur,Cucumbar(Kheera),Other,FAQ,01/05/2024,1400,1500,1450
"Himachal Pradesh",Kangra,Palampur,Mango,Safeda,Medium,01/05/2024,7000,7500,7350
"Himachal Pradesh",Kangra,Palampur,Mashrooms,Other,FAQ,01/05/2024,3300,3500,3450
"Himachal Pradesh",Kangra,Palampur,Pineapple,Other,Medium,01/05/2024,4500,5000,4800
"Himachal Pradesh",Kangra,Palampur,Spinach,Spinach,FAQ,01/05/2024,2200,2500,2350
"Himachal Pradesh",Kullu,Bhuntar,Banana,Other,Medium,01/05/2024,3000,3200,3100
"Himachal Pradesh",Kullu,Bhuntar,"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,3000,3500,3300
"Himachal Pradesh",Kullu,Bhuntar,Cauliflower,Other,FAQ,01/05/2024,1500,2200,1800
"Himachal Pradesh",Kullu,Bhuntar,Ginger(Dry),Other,FAQ,01/05/2024,16000,16500,16300
"Himachal Pradesh",Kullu,Bhuntar,Lemon,Other,FAQ,01/05/2024,11500,12000,11800
"Himachal Pradesh",Kullu,Bhuntar,"Peas Wet",Other,FAQ,01/05/2024,2000,4200,3500
"Himachal Pradesh",Kullu,Kullu,Banana,Other,Medium,01/05/2024,3500,3800,3600
"Himachal Pradesh",Kullu,Kullu,Cucumbar(Kheera),Other,FAQ,01/05/2024,1500,1800,1700
"Himachal Pradesh",Kullu,Kullu,Onion,Other,FAQ,01/05/2024,2200,2500,2300
"Himachal Pradesh",Mandi,Mandi(Mandi),Coriander(Leaves),Coriander,FAQ,01/05/2024,3500,6000,4000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Karbuja(Musk Melon)",Karbhuja,Medium,01/05/2024,2200,3000,2500
"Himachal Pradesh",Mandi,Mandi(Mandi),"Squash(Chappal Kadoo)","Squash(Chappal Kadoo)",FAQ,01/05/2024,1000,1800,1500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Apple,"Kasmir/Shimla - II",Large,01/05/2024,10000,12000,11000
"Himachal Pradesh",Sirmore,"Paonta Sahib","Bottle gourd",Other,FAQ,01/05/2024,800,1000,900
"Himachal Pradesh",Sirmore,"Paonta Sahib",Capsicum,Other,FAQ,01/05/2024,2000,3000,2500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Carrot,Other,FAQ,01/05/2024,2500,3000,2800
"Himachal Pradesh",Sirmore,"Paonta Sahib","French Beans (Frasbean)",Other,FAQ,01/05/2024,4000,4500,4200
"Himachal Pradesh",Sirmore,"Paonta Sahib",Grapes,Other,Large,01/05/2024,7000,8000,7500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Potato,Other,FAQ,01/05/2024,1600,2000,1800
"Himachal Pradesh",Sirmore,"Paonta Sahib",Pumpkin,Other,FAQ,01/05/2024,800,1000,900
"Himachal Pradesh",Sirmore,"Paonta Sahib",Tomato,Other,FAQ,01/05/2024,2500,3000,2800
"Himachal Pradesh",Sirmore,"Paonta Sahib","Water Melon",Other,Large,01/05/2024,1200,2000,1600
"Himachal Pradesh",Solan,Solan,Apple,Apple,Medium,01/05/2024,7000,11000,10000
"Himachal Pradesh",Solan,Solan,Capsicum,Capsicum,FAQ,01/05/2024,1000,1500,1200
"Himachal Pradesh",Solan,Solan,Coriander(Leaves),Other,FAQ,01/05/2024,1500,4000,3500
"Himachal Pradesh",Solan,Solan,Ginger(Green),Other,FAQ,01/05/2024,13500,15000,14500
"Himachal Pradesh",Solan,Solan,"Green Chilli",Other,FAQ,01/05/2024,2500,3500,3000
"Himachal Pradesh",Solan,Solan,"Karbuja(Musk Melon)",Other,Medium,01/05/2024,1600,4000,3500
"Himachal Pradesh",Solan,Solan,Mashrooms,Other,FAQ,01/05/2024,8000,10000,9000
"Himachal Pradesh",Solan,Solan,Orange,Other,Medium,01/05/2024,7000,8000,7500
"Himachal Pradesh",Solan,Solan,"Peas cod",Other,FAQ,01/05/2024,2000,6200,4500
"Himachal Pradesh",Solan,Solan,Pumpkin,Other,FAQ,01/05/2024,800,1000,1000
"Himachal Pradesh",Solan,Solan,Raddish,Other,FAQ,01/05/2024,1500,2000,1700
"Himachal Pradesh",Una,Una,Cabbage,Cabbage,FAQ,01/05/2024,800,1000,900
"Himachal Pradesh",Una,Una,Capsicum,Capsicum,FAQ,01/05/2024,1500,2500,2000
"Himachal Pradesh",Una,Una,Chikoos(Sapota),Sapota,Medium,01/05/2024,4500,4500,4500
"Himachal Pradesh",Una,Una,Coriander(Leaves),Coriander,FAQ,01/05/2024,2000,3000,2500
"Himachal Pradesh",Una,Una,Garlic,Other,FAQ,01/05/2024,15000,26000,20000
"Himachal Pradesh",Una,Una,Lemon,Other,FAQ,01/05/2024,10000,16000,13000
"Himachal Pradesh",Una,Una,Tomato,Tomato,FAQ,01/05/2024,2200,3000,2600
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","Karbuja(Musk Melon)",Karbhuja,Large,01/05/2024,2000,2200,2100
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Tomato,Other,FAQ,01/05/2024,2800,2900,2850
"Jammu and Kashmir",Anantnag,Kulgam,Banana,"Banana - Ripe",Large,01/05/2024,3000,3480,3300
"Jammu and Kashmir",Anantnag,Kulgam,"Water Melon","Water Melon",Large,01/05/2024,2100,2200,2150
"Jammu and Kashmir",Jammu,Akhnoor,Banana,Medium,Medium,01/05/2024,3100,3500,3300
"Jammu and Kashmir",Jammu,Akhnoor,"Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,4000,4600,4300
"Jammu and Kashmir",Jammu,Akhnoor,Cabbage,Other,FAQ,01/05/2024,1500,1700,1600
"Jammu and Kashmir",Jammu,Akhnoor,Cauliflower,Other,FAQ,01/05/2024,1500,1700,1600
"Jammu and Kashmir",Kathua,Kathua,Brinjal,Other,FAQ,01/05/2024,2000,2400,2200
"Jammu and Kashmir",Kathua,Kathua,Grapes,Green,Medium,01/05/2024,6000,6500,6250
"Jammu and Kashmir",Kathua,Kathua,Mango,Other,Medium,01/05/2024,5000,5500,5250
"Jammu and Kashmir",Kathua,Kathua,Papaya,Other,Medium,01/05/2024,3600,4000,3800
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bitter gourd",Other,FAQ,01/05/2024,5000,5200,5100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Capsicum,Other,FAQ,01/05/2024,2000,2200,2100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Knool Khol",Other,FAQ,01/05/2024,1800,2000,1900
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Round gourd",Other,FAQ,01/05/2024,1300,1500,1400
"Jammu and Kashmir",Udhampur,Udhampur,Papaya,Papaya,Medium,01/05/2024,4500,5000,4750
"Jammu and Kashmir",Udhampur,Udhampur,Potato,Other,FAQ,01/05/2024,2000,2500,2250
"Jammu and Kashmir",Udhampur,Udhampur,Tomato,Other,FAQ,01/05/2024,2000,2500,2250
Kerala,Alappuzha,Aroor,"Bitter gourd",Other,FAQ,01/05/2024,7200,7400,7300
Kerala,Alappuzha,Aroor,Cowpea(Veg),Other,FAQ,01/05/2024,4000,4200,4100
Kerala,Alappuzha,Aroor,Cucumbar(Kheera),Other,FAQ,01/05/2024,2500,2700,2600
Kerala,Alappuzha,Aroor,Ginger(Green),Other,FAQ,01/05/2024,16000,16600,16500
Kerala,Alappuzha,Aroor,Potato,Other,FAQ,01/05/2024,3800,4000,3900
Kerala,Alappuzha,Chengannur,"Cluster beans","Cluster Beans",FAQ,01/05/2024,8500,9000,9000
Kerala,Alappuzha,Chengannur,Onion,Small,FAQ,01/05/2024,4500,5000,4800
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,01/05/2024,3300,3600,3500
Kerala,Alappuzha,Chengannur,Pumpkin,Other,FAQ,01/05/2024,1800,2100,2000
Kerala,Alappuzha,Cherthala,"Bitter gourd",Other,FAQ,01/05/2024,4600,4800,4700
Kerala,Alappuzha,Cherthala,Carrot,Carrot,FAQ,01/05/2024,5400,5600,5500
Kerala,Alappuzha,Cherthala,Cauliflower,Cauliflower,FAQ,01/05/2024,3200,3400,3300
Kerala,Alappuzha,Cherthala,"Long Melon(Kakri)",Other,FAQ,01/05/2024,3000,3200,3100
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,01/05/2024,4000,4500,4000
Kerala,Alappuzha,Harippad,"Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,3000,3500,3000
Kerala,Alappuzha,Harippad,Colacasia,Other,FAQ,01/05/2024,6000,6500,6000
Kerala,Idukki,Kattappana,Apple,Other,Small,01/05/2024,12600,13500,13000
Kerala,Idukki,Kattappana,Ashgourd,Other,FAQ,01/05/2024,4500,5500,4800
Kerala,Idukki,Kattappana,Banana,Robusta,Medium,01/05/2024,1800,2500,2100
Kerala,Idukki,Kattappana,Colacasia,Other,FAQ,01/05/2024,5400,5500,5500
Kerala,Idukki,Kattappana,Drumstick,Other,FAQ,01/05/2024,4800,5500,5500
Kerala,Idukki,Kattappana,"Little gourd (Kundru)",Other,FAQ,01/05/2024,3200,3600,3400
Kerala,Idukki,Kattappana,Pineapple,Other,Medium,01/05/2024,2800,3200,2900
Kerala,Idukki,Kattappana,Pumpkin,Other,FAQ,01/05/2024,2100,2500,2400
Kerala,Idukki,Pazhayarikandam,Cowpea(Veg),"Cowpea (Veg)",FAQ,01/05/2024,3500,4000,3800
Kerala,Kannur,Kannur,"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,7200,7500,7300
Kerala,Kannur,Kannur,Cucumbar(Kheera),Cucumbar,FAQ,01/05/2024,4800,5000,4900
Kerala,Kannur,Taliparamba,Banana,Other,Large,01/05/2024,4500,4700,4600
Kerala,Kannur,Taliparamba,Brinjal,Brinjal,FAQ,01/05/2024,3300,3500,3400
Kerala,Kannur,Thalasserry,Banana,Other,Small,01/05/2024,5600,5750,5700
Kerala,Kollam,Chathanoor,Apple,Other,Medium,01/05/2024,24800,25200,25000
Kerala,Kollam,Chathanoor,Cabbage,Other,FAQ,01/05/2024,5800,6200,6000
Kerala,Kollam,Chathanoor,Drumstick,Other,FAQ,01/05/2024,3800,4200,4000
Kerala,Kollam,Chathanoor,Pumpkin,Other,FAQ,01/05/2024,1800,2200,2000
Kerala,Kollam,Punalur,Amaranthus,Amaranthus,FAQ,01/05/2024,4000,4400,4200
Kerala,Kollam,Punalur,Drumstick,Other,FAQ,01/05/2024,5000,5400,5200
Kerala,Kollam,Punalur,Ginger(Green),Other,FAQ,01/05/2024,24000,24400,24200
Kerala,Kollam,Punalur,Snakeguard,Other,FAQ,01/05/2024,2000,2400,2200
Kerala,Pathanamthitta,Kalanjoor,Banana,Poovan,Large,01/05/2024,3000,4200,3500
Kerala,Pathanamthitta,Kalanjoor,Colacasia,Colacasia,FAQ,01/05/2024,4200,6800,5200
Kerala,Pathanamthitta,Kalanjoor,Ginger(Green),"Green Ginger",FAQ,01/05/2024,23000,26500,24500
Kerala,Thirssur,Amballur,Banana,"Nendra Bale",Medium,01/05/2024,3600,3800,3700
Kerala,Thiruvananthapuram,Kunnathukkal,Banana,"Red Banana",Large,01/05/2024,4500,5000,4800
Kerala,Thiruvananthapuram,Maranelloor,Banana,"Nendra Bale",Small,01/05/2024,2200,3500,3000
Kerala,Thiruvananthapuram,Maranelloor,Banana,Robusta,Medium,01/05/2024,2200,2500,2400
Kerala,Thiruvananthapuram,Maranelloor,Banana,Robusta,Small,01/05/2024,1800,2000,1900
Kerala,Thiruvananthapuram,Neyyattinkara,"Banana - Green","Banana - Green",FAQ,01/05/2024,5000,5600,5200
Kerala,Thiruvananthapuram,Neyyattinkara,"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,6100,6500,6200
Kerala,Thiruvananthapuram,Neyyattinkara,Drumstick,Drumstick,FAQ,01/05/2024,3300,4000,3600
Kerala,Thiruvananthapuram,Neyyattinkara,"Duster Beans","Duster Beans",FAQ,01/05/2024,3500,4000,3700
Kerala,Thiruvananthapuram,Neyyattinkara,"Green Chilli","Green Chilly",FAQ,01/05/2024,7500,8000,7700
Kerala,Thiruvananthapuram,Neyyattinkara,Pumpkin,Pumpkin,FAQ,01/05/2024,2500,3000,2700
Kerala,Thiruvananthapuram,Parassala,Beetroot,Beetroot,FAQ,01/05/2024,4000,4500,4000
Kerala,Thiruvananthapuram,Parassala,Pineapple,"Pine Apple",Medium,01/05/2024,4500,4800,4500
"Madhya Pradesh",Alirajpur,Alirajpur,Soyabean,Soyabeen,FAQ,01/05/2024,4000,4300,4300
"Madhya Pradesh",Anupur,Anuppur,Paddy(Dhan)(Common),Paddy,FAQ,01/05/2024,2100,2100,2100
"Madhya Pradesh",Ashoknagar,Ashoknagar,Mustard,Mustard,FAQ,01/05/2024,4700,4775,4775
"Madhya Pradesh",Ashoknagar,Ashoknagar,Wheat,Local,FAQ,01/05/2024,2180,3685,2300
"Madhya Pradesh",Ashoknagar,Chanderi,Mustard,Mustard,FAQ,01/05/2024,4610,4675,4675
"Madhya Pradesh",Ashoknagar,Chanderi,Wheat,"Mill Quality",FAQ,01/05/2024,2275,2345,2342
"Madhya Pradesh",Badwani,Anjad,Wheat,Local,FAQ,01/05/2024,2300,2325,2300
"Madhya Pradesh",Badwani,Sendhwa,Wheat,"Mill Quality",FAQ,01/05/2024,2200,2690,2690
"Madhya Pradesh",Betul,Betul,Wheat,Other,FAQ,01/05/2024,2400,2400,2400
"Madhya Pradesh",Bhind,Mehgaon,Wheat,"Mill Quality",FAQ,01/05/2024,2225,2235,2230
"Madhya Pradesh",Bhopal,Bhopal,Wheat,Local,FAQ,01/05/2024,2182,2700,2400
"Madhya Pradesh",Bhopal,Bhopal,Wheat,"Mill Quality",FAQ,01/05/2024,2275,2275,2400
"Madhya Pradesh",Chhatarpur,Chhatarpur,Groundnut,"Big (With Shell)",FAQ,01/05/2024,4985,4985,4985
"Madhya Pradesh",Chhatarpur,Rajnagar,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5300,5700,5500
"Madhya Pradesh",Dewas,Sonkatch,Wheat,Local,FAQ,01/05/2024,2225,2225,2225
"Madhya Pradesh",Dhar,Badnawar,Onion,Onion,FAQ,01/05/2024,350,1600,800
"Madhya Pradesh",Dhar,Dhamnod,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5150,6085,5840
"Madhya Pradesh",Dhar,Dhamnod,Soyabean,Soyabeen,FAQ,01/05/2024,2200,4355,4355
"Madhya Pradesh",Dhar,Kukshi,Soyabean,Soyabeen,FAQ,01/05/2024,4450,4450,4450
"Madhya Pradesh",Dhar,Kukshi,Wheat,Lokwan,FAQ,01/05/2024,2350,2350,2400
"Madhya Pradesh",Dhar,Manawar,Maize,Local,FAQ,01/05/2024,1440,2200,2100
"Madhya Pradesh",Dhar,Rajgarh,Garlic,Garlic,FAQ,01/05/2024,6111,14020,14020
"Madhya Pradesh",Dhar,Rajgarh,Soyabean,Yellow,FAQ,01/05/2024,4135,4300,4300
"Madhya Pradesh",Dindori,Dindori,Paddy(Dhan)(Common),Common,FAQ,01/05/2024,2100,2125,1900
"Madhya Pradesh",Dindori,Dindori,Wheat,Local,FAQ,01/05/2024,2200,2275,2275
"Madhya Pradesh",Guna,Guna,Wheat,Local,FAQ,01/05/2024,2500,2860,2740
"Madhya Pradesh",Harda,Harda,Wheat,"Mill Quality",FAQ,01/05/2024,2385,2385,2385
"Madhya Pradesh",Hoshangabad,Banapura,Wheat,Local,FAQ,01/05/2024,2180,2490,2300
"Madhya Pradesh",Indore,Indore(F&V),Wheat,Local,FAQ,01/05/2024,1981,2841,2360
"Madhya Pradesh",Jabalpur,Jabalpur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,01/05/2024,10215,11500,10300
"Madhya Pradesh",Jabalpur,Jabalpur,Paddy(Dhan)(Common),Paddy,FAQ,01/05/2024,2050,2100,2100
"Madhya Pradesh",Jabalpur,Paatan,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5465,5990,5955
"Madhya Pradesh",Jabalpur,Shahpura(Jabalpur),Wheat,Local,FAQ,01/05/2024,2230,2230,2201
"Madhya Pradesh",Jhabua,Jhabua,Wheat,Lokwan,FAQ,01/05/2024,2400,2400,2400
"Madhya Pradesh",Katni,Katni,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,5656,5675,5675
"Madhya Pradesh",Katni,Katni,Wheat,"Mill Quality",FAQ,01/05/2024,2250,2359,2350
"Madhya Pradesh",Khandwa,Harsood,Wheat,"Mill Quality",FAQ,01/05/2024,2003,2332,2300
"Madhya Pradesh",Khandwa,Pandhana,Wheat,Local,FAQ,01/05/2024,2285,2443,2480
"Madhya Pradesh",Khargone,Karhi,Wheat,"Mill Quality",FAQ,01/05/2024,2380,2525,2525
"Madhya Pradesh",Khargone,Khargone,Wheat,"Mill Quality",FAQ,01/05/2024,2350,2578,2600
"Madhya Pradesh",Mandsaur,Bhanpura,Garlic,Garlic,FAQ,01/05/2024,5500,7000,6500
"Madhya Pradesh",Mandsaur,Daloda,Garlic,Average,FAQ,01/05/2024,4000,4000,7700
"Madhya Pradesh",Mandsaur,Daloda,Garlic,Garlic,FAQ,01/05/2024,1000,15000,7700
"Madhya Pradesh",Mandsaur,Mandsaur,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,3801,3801,3801
"Madhya Pradesh",Mandsaur,Mandsaur,Mustard,Mustard,FAQ,01/05/2024,4821,4891,4891
"Madhya Pradesh",Mandsaur,Piplya,Garlic,Garlic,FAQ,01/05/2024,2100,24700,5000
"Madhya Pradesh",Mandsaur,Shamgarh,Garlic,Garlic,FAQ,01/05/2024,2950,18200,18200
"Madhya Pradesh",Mandsaur,Shamgarh,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,5300,5696,5600
"Madhya Pradesh",Mandsaur,Sitmau,Wheat,Local,FAQ,01/05/2024,2731,2961,2961
"Madhya Pradesh",Neemuch,Manasa,Mustard,Mustard,FAQ,01/05/2024,4780,4840,4800
"Madhya Pradesh",Neemuch,Manasa,Soyabean,Soyabeen,FAQ,01/05/2024,3901,4670,4450
"Madhya Pradesh",Neemuch,Neemuch,Soyabean,Soyabeen,FAQ,01/05/2024,4181,4600,4541
"Madhya Pradesh",Panna,Ajaygarh,Wheat,"Mill Quality",FAQ,01/05/2024,2300,2300,2300
"Madhya Pradesh",Panna,Panna,Wheat,"Mill Quality",FAQ,01/05/2024,2278,2284,2278
"Madhya Pradesh",Raisen,Bareli,Paddy(Dhan)(Common),Paddy,FAQ,01/05/2024,2800,3500,3255
"Madhya Pradesh",Raisen,Raisen,"Lentil (Masur)(Whole)","Kala Masoor New",FAQ,01/05/2024,5200,5200,5200
"Madhya Pradesh",Raisen,Raisen,Paddy(Dhan)(Common),"Puspa (MR 301)",FAQ,01/05/2024,3210,3350,3300
"Madhya Pradesh",Raisen,Raisen,Wheat,Lokwan,FAQ,01/05/2024,2355,2700,2500
"Madhya Pradesh",Rajgarh,Khilchipur,Soyabean,Soyabeen,FAQ,01/05/2024,4360,4450,4450
"Madhya Pradesh",Rajgarh,Pachaur,Wheat,"Mill Quality",FAQ,01/05/2024,2390,2425,2425
"Madhya Pradesh",Rajgarh,Sarangpur,Mustard,Mustard,FAQ,01/05/2024,4733,4901,4901
"Madhya Pradesh",Ratlam,Jaora,Garlic,Garlic,FAQ,01/05/2024,5275,29799,15000
"Madhya Pradesh",Ratlam,Jaora,Wheat,Local,FAQ,01/05/2024,2241,3450,2510
"Madhya Pradesh",Ratlam,Sailana,Onion,Onion,FAQ,01/05/2024,1035,1035,1310
"Madhya Pradesh",Ratlam,Taal,Wheat,Local,FAQ,01/05/2024,2369,2740,2740
"Madhya Pradesh",Sagar,Bina,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5500,5991,5900
"Madhya Pradesh",Sagar,Bina,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,5000,6000,5500
"Madhya Pradesh",Satna,Nagod,Wheat,Local,FAQ,01/05/2024,2311,2335,2335
"Madhya Pradesh",Seoni,Ghansour,Wheat,Local,FAQ,01/05/2024,2100,2101,2275
"Madhya Pradesh",Seoni,Ghansour,Wheat,"Mill Quality",FAQ,01/05/2024,2275,2275,2275
"Madhya Pradesh",Seoni,Palari,Wheat,Local,FAQ,01/05/2024,2275,2275,2275
"Madhya Pradesh",Shajapur,Sajapur,Garlic,Garlic,FAQ,01/05/2024,2972,6904,4432
